"idx","x","z"
10883,3.052,10.7
10884,3.552,10.95
10885,4.052,10.7
10886,4.552,10.95
10887,5.052,10.7
10888,5.552,10.95
10889,6.052,10.7
10890,6.552,10.95
10891,7.052,10.7
10892,7.552,10.95
10893,8.052,10.7
10894,8.552,10.95
10895,9.052,10.7
10896,9.552,10.95
10897,10.052,10.7
10898,10.552,10.95
10899,11.052,10.7
10900,11.552,10.95
10901,12.052,10.7
10924,23.552,10.95
10925,24.052,10.7
10926,24.552,10.95
10927,25.052,10.7
10928,25.552,10.95
10929,26.052,10.7
10930,26.552,10.95
10931,27.052,10.7
10932,27.552,10.95
10933,28.052,10.7
10934,28.552,10.95
10935,29.052,10.7
10936,29.552,10.95
10937,30.052,10.7
10938,30.552,10.95
10939,31.052,10.7
10940,31.552,10.95
10941,32.052,10.7
10942,32.552,10.95
10943,33.052,10.7
10944,33.552,10.95
10945,34.052,10.7
10946,34.552,10.95
10947,35.052,10.7
10981,-30.948,11.2
10982,-30.448,11.45
10983,-29.948,11.2
10984,-29.448,11.45
10985,-28.948,11.2
10986,-28.448,11.45
10987,-27.948,11.2
10988,-27.448,11.45
10989,-26.948,11.2
10990,-26.448,11.45
10991,-25.948,11.2
10992,-25.448,11.45
10993,-24.948,11.2
10994,-24.448,11.45
10995,-23.948,11.2
10996,-23.448,11.45
10997,-22.948,11.2
10998,-22.448,11.45
10999,-21.948,11.2
11000,-21.448,11.45
11032,-5.448,11.45
11033,-4.948,11.2
11034,-4.448,11.45
11043,0.0519999999999996,11.2
11044,0.552,11.45
11045,1.052,11.2
11046,1.552,11.45
11047,2.052,11.2
11048,2.552,11.45
11049,3.052,11.2
11050,3.552,11.45
11051,4.052,11.2
11052,4.552,11.45
11053,5.052,11.2
11054,5.552,11.45
11055,6.052,11.2
11056,6.552,11.45
11057,7.052,11.2
11058,7.552,11.45
11059,8.052,11.2
11060,8.552,11.45
11061,9.052,11.2
11062,9.552,11.45
11063,10.052,11.2
11064,10.552,11.45
11065,11.052,11.2
11066,11.552,11.45
11067,12.052,11.2
11090,23.552,11.45
11091,24.052,11.2
11092,24.552,11.45
11093,25.052,11.2
11094,25.552,11.45
11095,26.052,11.2
11096,26.552,11.45
11097,27.052,11.2
11098,27.552,11.45
11099,28.052,11.2
11100,28.552,11.45
11101,29.052,11.2
11102,29.552,11.45
11103,30.052,11.2
11104,30.552,11.45
11105,31.052,11.2
11106,31.552,11.45
11107,32.052,11.2
11108,32.552,11.45
11109,33.052,11.2
11110,33.552,11.45
11111,34.052,11.2
11112,34.552,11.45
11113,35.052,11.2
11146,-31.448,11.95
11147,-30.948,11.7
11148,-30.448,11.95
11149,-29.948,11.7
11150,-29.448,11.95
11151,-28.948,11.7
11152,-28.448,11.95
11153,-27.948,11.7
11154,-27.448,11.95
11155,-26.948,11.7
11156,-26.448,11.95
11157,-25.948,11.7
11158,-25.448,11.95
11159,-24.948,11.7
11160,-24.448,11.95
11161,-23.948,11.7
11162,-23.448,11.95
11163,-22.948,11.7
11164,-22.448,11.95
11165,-21.948,11.7
11166,-21.448,11.95
11198,-5.448,11.95
11199,-4.948,11.7
11200,-4.448,11.95
11209,0.0519999999999996,11.7
11210,0.552,11.95
11211,1.052,11.7
11212,1.552,11.95
11213,2.052,11.7
11214,2.552,11.95
11215,3.052,11.7
11216,3.552,11.95
11217,4.052,11.7
11218,4.552,11.95
11219,5.052,11.7
11220,5.552,11.95
11221,6.052,11.7
11222,6.552,11.95
11223,7.052,11.7
11224,7.552,11.95
11225,8.052,11.7
11226,8.552,11.95
11227,9.052,11.7
11228,9.552,11.95
11229,10.052,11.7
11230,10.552,11.95
11231,11.052,11.7
11232,11.552,11.95
11233,12.052,11.7
11256,23.552,11.95
11257,24.052,11.7
11258,24.552,11.95
11259,25.052,11.7
11260,25.552,11.95
11261,26.052,11.7
11262,26.552,11.95
11263,27.052,11.7
11264,27.552,11.95
11265,28.052,11.7
11266,28.552,11.95
11267,29.052,11.7
11268,29.552,11.95
11269,30.052,11.7
11270,30.552,11.95
11271,31.052,11.7
11272,31.552,11.95
11273,32.052,11.7
11274,32.552,11.95
11275,33.052,11.7
11276,33.552,11.95
11277,34.052,11.7
11278,34.552,11.95
11279,35.052,11.7
11312,-31.448,12.45
11313,-30.948,12.2
11314,-30.448,12.45
11315,-29.948,12.2
11316,-29.448,12.45
11317,-28.948,12.2
11318,-28.448,12.45
11319,-27.948,12.2
11320,-27.448,12.45
11321,-26.948,12.2
11322,-26.448,12.45
11323,-25.948,12.2
11324,-25.448,12.45
11325,-24.948,12.2
11326,-24.448,12.45
11327,-23.948,12.2
11328,-23.448,12.45
11329,-22.948,12.2
11330,-22.448,12.45
11331,-21.948,12.2
11364,-5.448,12.45
11365,-4.948,12.2
11366,-4.448,12.45
11375,0.0519999999999996,12.2
11376,0.552,12.45
11377,1.052,12.2
11378,1.552,12.45
11379,2.052,12.2
11380,2.552,12.45
11381,3.052,12.2
11382,3.552,12.45
11383,4.052,12.2
11384,4.552,12.45
11385,5.052,12.2
11386,5.552,12.45
11387,6.052,12.2
11388,6.552,12.45
11389,7.052,12.2
11390,7.552,12.45
11391,8.052,12.2
11392,8.552,12.45
11393,9.052,12.2
11394,9.552,12.45
11395,10.052,12.2
11396,10.552,12.45
11397,11.052,12.2
11398,11.552,12.45
11399,12.052,12.2
11422,23.552,12.45
11423,24.052,12.2
11424,24.552,12.45
11425,25.052,12.2
11426,25.552,12.45
11427,26.052,12.2
11428,26.552,12.45
11429,27.052,12.2
11430,27.552,12.45
11431,28.052,12.2
11432,28.552,12.45
11433,29.052,12.2
11434,29.552,12.45
11435,30.052,12.2
11436,30.552,12.45
11437,31.052,12.2
11438,31.552,12.45
11439,32.052,12.2
11440,32.552,12.45
11441,33.052,12.2
11442,33.552,12.45
11443,34.052,12.2
11444,34.552,12.45
11445,35.052,12.2
11478,-31.448,12.95
11479,-30.948,12.7
11480,-30.448,12.95
11481,-29.948,12.7
11482,-29.448,12.95
11483,-28.948,12.7
11484,-28.448,12.95
11485,-27.948,12.7
11486,-27.448,12.95
11487,-26.948,12.7
11488,-26.448,12.95
11489,-25.948,12.7
11490,-25.448,12.95
11491,-24.948,12.7
11492,-24.448,12.95
11493,-23.948,12.7
11494,-23.448,12.95
11495,-22.948,12.7
11496,-22.448,12.95
11497,-21.948,12.7
11498,-21.448,12.95
11499,-20.948,12.7
11500,-20.448,12.95
11501,-19.948,12.7
11502,-19.448,12.95
11503,-18.948,12.7
11504,-18.448,12.95
11505,-17.948,12.7
11506,-17.448,12.95
11507,-16.948,12.7
11508,-16.448,12.95
11509,-15.948,12.7
11510,-15.448,12.95
11511,-14.948,12.7
11512,-14.448,12.95
11513,-13.948,12.7
11514,-13.448,12.95
11515,-12.948,12.7
11516,-12.448,12.95
11517,-11.948,12.7
11518,-11.448,12.95
11519,-10.948,12.7
11520,-10.448,12.95
11521,-9.948,12.7
11522,-9.448,12.95
11523,-8.948,12.7
11524,-8.448,12.95
11525,-7.948,12.7
11526,-7.448,12.95
11527,-6.948,12.7
11528,-6.448,12.95
11529,-5.948,12.7
11530,-5.448,12.95
11531,-4.948,12.7
11532,-4.448,12.95
11533,-3.948,12.7
11534,-3.448,12.95
11535,-2.948,12.7
11536,-2.448,12.95
11537,-1.948,12.7
11538,-1.448,12.95
11539,-0.948,12.7
11540,-0.448,12.95
11541,0.0519999999999996,12.7
11542,0.552,12.95
11543,1.052,12.7
11544,1.552,12.95
11545,2.052,12.7
11546,2.552,12.95
11547,3.052,12.7
11548,3.552,12.95
11549,4.052,12.7
11550,4.552,12.95
11551,5.052,12.7
11552,5.552,12.95
11553,6.052,12.7
11554,6.552,12.95
11555,7.052,12.7
11556,7.552,12.95
11557,8.052,12.7
11558,8.552,12.95
11559,9.052,12.7
11560,9.552,12.95
11561,10.052,12.7
11562,10.552,12.95
11563,11.052,12.7
11564,11.552,12.95
11565,12.052,12.7
11566,12.552,12.95
11568,13.552,12.95
11570,14.552,12.95
11572,15.552,12.95
11574,16.552,12.95
11576,17.552,12.95
11578,18.552,12.95
11580,19.552,12.95
11582,20.552,12.95
11584,21.552,12.95
11586,22.552,12.95
11588,23.552,12.95
11589,24.052,12.7
11590,24.552,12.95
11591,25.052,12.7
11592,25.552,12.95
11593,26.052,12.7
11594,26.552,12.95
11595,27.052,12.7
11596,27.552,12.95
11597,28.052,12.7
11598,28.552,12.95
11599,29.052,12.7
11600,29.552,12.95
11601,30.052,12.7
11602,30.552,12.95
11603,31.052,12.7
11604,31.552,12.95
11605,32.052,12.7
11606,32.552,12.95
11607,33.052,12.7
11608,33.552,12.95
11609,34.052,12.7
11610,34.552,12.95
11611,35.052,12.7
11643,-31.948,13.2
11644,-31.448,13.45
11645,-30.948,13.2
11646,-30.448,13.45
11647,-29.948,13.2
11648,-29.448,13.45
11649,-28.948,13.2
11650,-28.448,13.45
11651,-27.948,13.2
11652,-27.448,13.45
11653,-26.948,13.2
11654,-26.448,13.45
11655,-25.948,13.2
11656,-25.448,13.45
11657,-24.948,13.2
11658,-24.448,13.45
11659,-23.948,13.2
11660,-23.448,13.45
11661,-22.948,13.2
11662,-22.448,13.45
11663,-21.948,13.2
11664,-21.448,13.45
11665,-20.948,13.2
11666,-20.448,13.45
11667,-19.948,13.2
11668,-19.448,13.45
11669,-18.948,13.2
11670,-18.448,13.45
11671,-17.948,13.2
11672,-17.448,13.45
11673,-16.948,13.2
11674,-16.448,13.45
11675,-15.948,13.2
11676,-15.448,13.45
11677,-14.948,13.2
11678,-14.448,13.45
11679,-13.948,13.2
11680,-13.448,13.45
11681,-12.948,13.2
11682,-12.448,13.45
11683,-11.948,13.2
11684,-11.448,13.45
11685,-10.948,13.2
11686,-10.448,13.45
11687,-9.948,13.2
11688,-9.448,13.45
11689,-8.948,13.2
11690,-8.448,13.45
11691,-7.948,13.2
11692,-7.448,13.45
11693,-6.948,13.2
11694,-6.448,13.45
11695,-5.948,13.2
11696,-5.448,13.45
11697,-4.948,13.2
11698,-4.448,13.45
11699,-3.948,13.2
11700,-3.448,13.45
11701,-2.948,13.2
11702,-2.448,13.45
11703,-1.948,13.2
11704,-1.448,13.45
11705,-0.948,13.2
11706,-0.448,13.45
11707,0.0519999999999996,13.2
11708,0.552,13.45
11709,1.052,13.2
11710,1.552,13.45
11711,2.052,13.2
11712,2.552,13.45
11713,3.052,13.2
11714,3.552,13.45
11715,4.052,13.2
11716,4.552,13.45
11717,5.052,13.2
11718,5.552,13.45
11719,6.052,13.2
11720,6.552,13.45
11721,7.052,13.2
11722,7.552,13.45
11723,8.052,13.2
11724,8.552,13.45
11725,9.052,13.2
11726,9.552,13.45
11727,10.052,13.2
11728,10.552,13.45
11729,11.052,13.2
11730,11.552,13.45
11731,12.052,13.2
11732,12.552,13.45
11733,13.052,13.2
11734,13.552,13.45
11735,14.052,13.2
11736,14.552,13.45
11737,15.052,13.2
11738,15.552,13.45
11739,16.052,13.2
11740,16.552,13.45
11741,17.052,13.2
11742,17.552,13.45
11743,18.052,13.2
11744,18.552,13.45
11745,19.052,13.2
11746,19.552,13.45
11747,20.052,13.2
11748,20.552,13.45
11749,21.052,13.2
11750,21.552,13.45
11751,22.052,13.2
11752,22.552,13.45
11753,23.052,13.2
11754,23.552,13.45
11755,24.052,13.2
11756,24.552,13.45
11757,25.052,13.2
11758,25.552,13.45
11759,26.052,13.2
11760,26.552,13.45
11761,27.052,13.2
11762,27.552,13.45
11763,28.052,13.2
11764,28.552,13.45
11765,29.052,13.2
11766,29.552,13.45
11767,30.052,13.2
11768,30.552,13.45
11769,31.052,13.2
11770,31.552,13.45
11771,32.052,13.2
11772,32.552,13.45
11773,33.052,13.2
11774,33.552,13.45
11775,34.052,13.2
11776,34.552,13.45
11777,35.052,13.2
11808,-32.448,13.95
11809,-31.948,13.7
11810,-31.448,13.95
11811,-30.948,13.7
11812,-30.448,13.95
11813,-29.948,13.7
11814,-29.448,13.95
11815,-28.948,13.7
11816,-28.448,13.95
11817,-27.948,13.7
11818,-27.448,13.95
11819,-26.948,13.7
11820,-26.448,13.95
11821,-25.948,13.7
11822,-25.448,13.95
11823,-24.948,13.7
11824,-24.448,13.95
11825,-23.948,13.7
11826,-23.448,13.95
11827,-22.948,13.7
11828,-22.448,13.95
11829,-21.948,13.7
11830,-21.448,13.95
11831,-20.948,13.7
11832,-20.448,13.95
11833,-19.948,13.7
11834,-19.448,13.95
11835,-18.948,13.7
11836,-18.448,13.95
11837,-17.948,13.7
11838,-17.448,13.95
11839,-16.948,13.7
11840,-16.448,13.95
11841,-15.948,13.7
11842,-15.448,13.95
11843,-14.948,13.7
11844,-14.448,13.95
11845,-13.948,13.7
11846,-13.448,13.95
11847,-12.948,13.7
11848,-12.448,13.95
11849,-11.948,13.7
11850,-11.448,13.95
11851,-10.948,13.7
11852,-10.448,13.95
11853,-9.948,13.7
11854,-9.448,13.95
11855,-8.948,13.7
11856,-8.448,13.95
11857,-7.948,13.7
11858,-7.448,13.95
11859,-6.948,13.7
11860,-6.448,13.95
11861,-5.948,13.7
11862,-5.448,13.95
11863,-4.948,13.7
11864,-4.448,13.95
11865,-3.948,13.7
11866,-3.448,13.95
11867,-2.948,13.7
11868,-2.448,13.95
11869,-1.948,13.7
11870,-1.448,13.95
11871,-0.948,13.7
11872,-0.448,13.95
11873,0.0519999999999996,13.7
11874,0.552,13.95
11875,1.052,13.7
11876,1.552,13.95
11877,2.052,13.7
11878,2.552,13.95
11879,3.052,13.7
11880,3.552,13.95
11881,4.052,13.7
11882,4.552,13.95
11883,5.052,13.7
11884,5.552,13.95
11885,6.052,13.7
11886,6.552,13.95
11887,7.052,13.7
11888,7.552,13.95
11889,8.052,13.7
11890,8.552,13.95
11891,9.052,13.7
11892,9.552,13.95
11893,10.052,13.7
11894,10.552,13.95
11895,11.052,13.7
11896,11.552,13.95
11897,12.052,13.7
11898,12.552,13.95
11899,13.052,13.7
11900,13.552,13.95
11901,14.052,13.7
11902,14.552,13.95
11903,15.052,13.7
11904,15.552,13.95
11905,16.052,13.7
11906,16.552,13.95
11907,17.052,13.7
11908,17.552,13.95
11909,18.052,13.7
11910,18.552,13.95
11911,19.052,13.7
11912,19.552,13.95
11913,20.052,13.7
11914,20.552,13.95
11915,21.052,13.7
11916,21.552,13.95
11917,22.052,13.7
11918,22.552,13.95
11919,23.052,13.7
11920,23.552,13.95
11921,24.052,13.7
11922,24.552,13.95
11923,25.052,13.7
11924,25.552,13.95
11925,26.052,13.7
11926,26.552,13.95
11927,27.052,13.7
11928,27.552,13.95
11929,28.052,13.7
11930,28.552,13.95
11931,29.052,13.7
11932,29.552,13.95
11933,30.052,13.7
11934,30.552,13.95
11935,31.052,13.7
11936,31.552,13.95
11937,32.052,13.7
11938,32.552,13.95
11939,33.052,13.7
11940,33.552,13.95
11941,34.052,13.7
11942,34.552,13.95
11943,35.052,13.7
11974,-32.448,14.45
11975,-31.948,14.2
11976,-31.448,14.45
11977,-30.948,14.2
11978,-30.448,14.45
11979,-29.948,14.2
11980,-29.448,14.45
11981,-28.948,14.2
11982,-28.448,14.45
11983,-27.948,14.2
11984,-27.448,14.45
11985,-26.948,14.2
11986,-26.448,14.45
11987,-25.948,14.2
11988,-25.448,14.45
11989,-24.948,14.2
11990,-24.448,14.45
11991,-23.948,14.2
11992,-23.448,14.45
11993,-22.948,14.2
11994,-22.448,14.45
11995,-21.948,14.2
11996,-21.448,14.45
11997,-20.948,14.2
11998,-20.448,14.45
11999,-19.948,14.2
12000,-19.448,14.45
12001,-18.948,14.2
12002,-18.448,14.45
12003,-17.948,14.2
12004,-17.448,14.45
12005,-16.948,14.2
12006,-16.448,14.45
12007,-15.948,14.2
12008,-15.448,14.45
12009,-14.948,14.2
12010,-14.448,14.45
12011,-13.948,14.2
12012,-13.448,14.45
12013,-12.948,14.2
12014,-12.448,14.45
12015,-11.948,14.2
12016,-11.448,14.45
12017,-10.948,14.2
12018,-10.448,14.45
12019,-9.948,14.2
12020,-9.448,14.45
12021,-8.948,14.2
12022,-8.448,14.45
12023,-7.948,14.2
12024,-7.448,14.45
12025,-6.948,14.2
12026,-6.448,14.45
12027,-5.948,14.2
12028,-5.448,14.45
12029,-4.948,14.2
12030,-4.448,14.45
12031,-3.948,14.2
12032,-3.448,14.45
12033,-2.948,14.2
12034,-2.448,14.45
12035,-1.948,14.2
12036,-1.448,14.45
12037,-0.948,14.2
12038,-0.448,14.45
12039,0.0519999999999996,14.2
12040,0.552,14.45
12041,1.052,14.2
12042,1.552,14.45
12043,2.052,14.2
12044,2.552,14.45
12045,3.052,14.2
12046,3.552,14.45
12047,4.052,14.2
12048,4.552,14.45
12049,5.052,14.2
12050,5.552,14.45
12051,6.052,14.2
12052,6.552,14.45
12053,7.052,14.2
12054,7.552,14.45
12055,8.052,14.2
12056,8.552,14.45
12057,9.052,14.2
12058,9.552,14.45
12059,10.052,14.2
12060,10.552,14.45
12061,11.052,14.2
12062,11.552,14.45
12063,12.052,14.2
12064,12.552,14.45
12065,13.052,14.2
12066,13.552,14.45
12067,14.052,14.2
12068,14.552,14.45
12069,15.052,14.2
12070,15.552,14.45
12071,16.052,14.2
12072,16.552,14.45
12073,17.052,14.2
12074,17.552,14.45
12075,18.052,14.2
12076,18.552,14.45
12077,19.052,14.2
12078,19.552,14.45
12079,20.052,14.2
12080,20.552,14.45
12081,21.052,14.2
12082,21.552,14.45
12083,22.052,14.2
12084,22.552,14.45
12085,23.052,14.2
12086,23.552,14.45
12087,24.052,14.2
12088,24.552,14.45
12089,25.052,14.2
12090,25.552,14.45
12091,26.052,14.2
12092,26.552,14.45
12093,27.052,14.2
12094,27.552,14.45
12095,28.052,14.2
12096,28.552,14.45
12097,29.052,14.2
12098,29.552,14.45
12099,30.052,14.2
12100,30.552,14.45
12101,31.052,14.2
12102,31.552,14.45
12103,32.052,14.2
12104,32.552,14.45
12105,33.052,14.2
12106,33.552,14.45
12107,34.052,14.2
12108,34.552,14.45
12109,35.052,14.2
12139,-32.948,14.7
12140,-32.448,14.95
12141,-31.948,14.7
12142,-31.448,14.95
12143,-30.948,14.7
12144,-30.448,14.95
12145,-29.948,14.7
12146,-29.448,14.95
12147,-28.948,14.7
12148,-28.448,14.95
12149,-27.948,14.7
12150,-27.448,14.95
12151,-26.948,14.7
12152,-26.448,14.95
12153,-25.948,14.7
12154,-25.448,14.95
12155,-24.948,14.7
12156,-24.448,14.95
12157,-23.948,14.7
12158,-23.448,14.95
12159,-22.948,14.7
12160,-22.448,14.95
12161,-21.948,14.7
12162,-21.448,14.95
12163,-20.948,14.7
12164,-20.448,14.95
12165,-19.948,14.7
12166,-19.448,14.95
12167,-18.948,14.7
12168,-18.448,14.95
12169,-17.948,14.7
12170,-17.448,14.95
12171,-16.948,14.7
12172,-16.448,14.95
12173,-15.948,14.7
12174,-15.448,14.95
12175,-14.948,14.7
12176,-14.448,14.95
12177,-13.948,14.7
12178,-13.448,14.95
12179,-12.948,14.7
12180,-12.448,14.95
12181,-11.948,14.7
12182,-11.448,14.95
12183,-10.948,14.7
12184,-10.448,14.95
12185,-9.948,14.7
12186,-9.448,14.95
12187,-8.948,14.7
12188,-8.448,14.95
12189,-7.948,14.7
12190,-7.448,14.95
12191,-6.948,14.7
12192,-6.448,14.95
12193,-5.948,14.7
12194,-5.448,14.95
12195,-4.948,14.7
12196,-4.448,14.95
12197,-3.948,14.7
12198,-3.448,14.95
12199,-2.948,14.7
12200,-2.448,14.95
12201,-1.948,14.7
12202,-1.448,14.95
12203,-0.948,14.7
12204,-0.448,14.95
12205,0.0519999999999996,14.7
12206,0.552,14.95
12207,1.052,14.7
12208,1.552,14.95
12209,2.052,14.7
12210,2.552,14.95
12211,3.052,14.7
12212,3.552,14.95
12213,4.052,14.7
12214,4.552,14.95
12215,5.052,14.7
12216,5.552,14.95
12217,6.052,14.7
12218,6.552,14.95
12219,7.052,14.7
12220,7.552,14.95
12221,8.052,14.7
12222,8.552,14.95
12223,9.052,14.7
12224,9.552,14.95
12225,10.052,14.7
12226,10.552,14.95
12227,11.052,14.7
12228,11.552,14.95
12229,12.052,14.7
12230,12.552,14.95
12231,13.052,14.7
12232,13.552,14.95
12233,14.052,14.7
12234,14.552,14.95
12235,15.052,14.7
12236,15.552,14.95
12237,16.052,14.7
12238,16.552,14.95
12239,17.052,14.7
12240,17.552,14.95
12241,18.052,14.7
12242,18.552,14.95
12243,19.052,14.7
12244,19.552,14.95
12245,20.052,14.7
12246,20.552,14.95
12247,21.052,14.7
12248,21.552,14.95
12249,22.052,14.7
12250,22.552,14.95
12251,23.052,14.7
12252,23.552,14.95
12253,24.052,14.7
12254,24.552,14.95
12255,25.052,14.7
12256,25.552,14.95
12257,26.052,14.7
12258,26.552,14.95
12259,27.052,14.7
12260,27.552,14.95
12261,28.052,14.7
12262,28.552,14.95
12263,29.052,14.7
12264,29.552,14.95
12265,30.052,14.7
12266,30.552,14.95
12267,31.052,14.7
12268,31.552,14.95
12269,32.052,14.7
12270,32.552,14.95
12271,33.052,14.7
12272,33.552,14.95
12273,34.052,14.7
12274,34.552,14.95
12275,35.052,14.7
12305,-32.948,15.2
12306,-32.448,15.45
12307,-31.948,15.2
12308,-31.448,15.45
12309,-30.948,15.2
12310,-30.448,15.45
12311,-29.948,15.2
12312,-29.448,15.45
12313,-28.948,15.2
12314,-28.448,15.45
12315,-27.948,15.2
12316,-27.448,15.45
12317,-26.948,15.2
12318,-26.448,15.45
12319,-25.948,15.2
12320,-25.448,15.45
12321,-24.948,15.2
12322,-24.448,15.45
12323,-23.948,15.2
12324,-23.448,15.45
12325,-22.948,15.2
12326,-22.448,15.45
12327,-21.948,15.2
12328,-21.448,15.45
12329,-20.948,15.2
12330,-20.448,15.45
12331,-19.948,15.2
12332,-19.448,15.45
12333,-18.948,15.2
12334,-18.448,15.45
12335,-17.948,15.2
12336,-17.448,15.45
12337,-16.948,15.2
12338,-16.448,15.45
12339,-15.948,15.2
12340,-15.448,15.45
12341,-14.948,15.2
12342,-14.448,15.45
12343,-13.948,15.2
12344,-13.448,15.45
12345,-12.948,15.2
12346,-12.448,15.45
12347,-11.948,15.2
12348,-11.448,15.45
12349,-10.948,15.2
12350,-10.448,15.45
12351,-9.948,15.2
12352,-9.448,15.45
12353,-8.948,15.2
12354,-8.448,15.45
12355,-7.948,15.2
12356,-7.448,15.45
12357,-6.948,15.2
12358,-6.448,15.45
12359,-5.948,15.2
12360,-5.448,15.45
12361,-4.948,15.2
12362,-4.448,15.45
12363,-3.948,15.2
12364,-3.448,15.45
12365,-2.948,15.2
12366,-2.448,15.45
12367,-1.948,15.2
12368,-1.448,15.45
12369,-0.948,15.2
12370,-0.448,15.45
12371,0.0519999999999996,15.2
12372,0.552,15.45
12373,1.052,15.2
12374,1.552,15.45
12375,2.052,15.2
12376,2.552,15.45
12377,3.052,15.2
12378,3.552,15.45
12379,4.052,15.2
12380,4.552,15.45
12381,5.052,15.2
12382,5.552,15.45
12383,6.052,15.2
12384,6.552,15.45
12385,7.052,15.2
12386,7.552,15.45
12387,8.052,15.2
12388,8.552,15.45
12389,9.052,15.2
12390,9.552,15.45
12391,10.052,15.2
12392,10.552,15.45
12393,11.052,15.2
12394,11.552,15.45
12395,12.052,15.2
12396,12.552,15.45
12397,13.052,15.2
12398,13.552,15.45
12399,14.052,15.2
12400,14.552,15.45
12401,15.052,15.2
12402,15.552,15.45
12403,16.052,15.2
12404,16.552,15.45
12405,17.052,15.2
12406,17.552,15.45
12407,18.052,15.2
12408,18.552,15.45
12409,19.052,15.2
12410,19.552,15.45
12411,20.052,15.2
12412,20.552,15.45
12413,21.052,15.2
12414,21.552,15.45
12415,22.052,15.2
12416,22.552,15.45
12417,23.052,15.2
12418,23.552,15.45
12419,24.052,15.2
12420,24.552,15.45
12421,25.052,15.2
12422,25.552,15.45
12423,26.052,15.2
12424,26.552,15.45
12425,27.052,15.2
12426,27.552,15.45
12427,28.052,15.2
12428,28.552,15.45
12429,29.052,15.2
12430,29.552,15.45
12431,30.052,15.2
12432,30.552,15.45
12433,31.052,15.2
12434,31.552,15.45
12435,32.052,15.2
12436,32.552,15.45
12437,33.052,15.2
12438,33.552,15.45
12439,34.052,15.2
12440,34.552,15.45
12441,35.052,15.2
12470,-33.448,15.95
12471,-32.948,15.7
12472,-32.448,15.95
12473,-31.948,15.7
12474,-31.448,15.95
12475,-30.948,15.7
12476,-30.448,15.95
12477,-29.948,15.7
12478,-29.448,15.95
12479,-28.948,15.7
12480,-28.448,15.95
12481,-27.948,15.7
12482,-27.448,15.95
12483,-26.948,15.7
12484,-26.448,15.95
12485,-25.948,15.7
12486,-25.448,15.95
12487,-24.948,15.7
12488,-24.448,15.95
12489,-23.948,15.7
12490,-23.448,15.95
12491,-22.948,15.7
12492,-22.448,15.95
12493,-21.948,15.7
12494,-21.448,15.95
12495,-20.948,15.7
12496,-20.448,15.95
12497,-19.948,15.7
12498,-19.448,15.95
12499,-18.948,15.7
12500,-18.448,15.95
12501,-17.948,15.7
12502,-17.448,15.95
12503,-16.948,15.7
12504,-16.448,15.95
12505,-15.948,15.7
12506,-15.448,15.95
12507,-14.948,15.7
12508,-14.448,15.95
12509,-13.948,15.7
12510,-13.448,15.95
12511,-12.948,15.7
12512,-12.448,15.95
12513,-11.948,15.7
12514,-11.448,15.95
12515,-10.948,15.7
12516,-10.448,15.95
12517,-9.948,15.7
12518,-9.448,15.95
12519,-8.948,15.7
12520,-8.448,15.95
12521,-7.948,15.7
12522,-7.448,15.95
12523,-6.948,15.7
12524,-6.448,15.95
12525,-5.948,15.7
12526,-5.448,15.95
12527,-4.948,15.7
12528,-4.448,15.95
12529,-3.948,15.7
12530,-3.448,15.95
12531,-2.948,15.7
12532,-2.448,15.95
12533,-1.948,15.7
12534,-1.448,15.95
12535,-0.948,15.7
12536,-0.448,15.95
12537,0.0519999999999996,15.7
12538,0.552,15.95
12539,1.052,15.7
12540,1.552,15.95
12541,2.052,15.7
12542,2.552,15.95
12543,3.052,15.7
12544,3.552,15.95
12545,4.052,15.7
12546,4.552,15.95
12547,5.052,15.7
12548,5.552,15.95
12549,6.052,15.7
12550,6.552,15.95
12551,7.052,15.7
12552,7.552,15.95
12553,8.052,15.7
12554,8.552,15.95
12555,9.052,15.7
12556,9.552,15.95
12557,10.052,15.7
12558,10.552,15.95
12559,11.052,15.7
12560,11.552,15.95
12561,12.052,15.7
12562,12.552,15.95
12563,13.052,15.7
12564,13.552,15.95
12565,14.052,15.7
12566,14.552,15.95
12567,15.052,15.7
12568,15.552,15.95
12569,16.052,15.7
12570,16.552,15.95
12571,17.052,15.7
12572,17.552,15.95
12573,18.052,15.7
12574,18.552,15.95
12575,19.052,15.7
12576,19.552,15.95
12577,20.052,15.7
12578,20.552,15.95
12579,21.052,15.7
12580,21.552,15.95
12581,22.052,15.7
12582,22.552,15.95
12583,23.052,15.7
12584,23.552,15.95
12585,24.052,15.7
12586,24.552,15.95
12587,25.052,15.7
12588,25.552,15.95
12589,26.052,15.7
12590,26.552,15.95
12591,27.052,15.7
12592,27.552,15.95
12593,28.052,15.7
12594,28.552,15.95
12595,29.052,15.7
12596,29.552,15.95
12597,30.052,15.7
12598,30.552,15.95
12599,31.052,15.7
12600,31.552,15.95
12601,32.052,15.7
12602,32.552,15.95
12603,33.052,15.7
12604,33.552,15.95
12605,34.052,15.7
12606,34.552,15.95
12607,35.052,15.7
12636,-33.448,16.45
12637,-32.948,16.2
12638,-32.448,16.45
12639,-31.948,16.2
12640,-31.448,16.45
12641,-30.948,16.2
12642,-30.448,16.45
12643,-29.948,16.2
12644,-29.448,16.45
12645,-28.948,16.2
12646,-28.448,16.45
12647,-27.948,16.2
12648,-27.448,16.45
12649,-26.948,16.2
12650,-26.448,16.45
12651,-25.948,16.2
